full_name,error,greenhouse,date,source_file
Anna Lewandowski_73,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Marek Kowalski_18,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Zając_17,Brak odbicia taga,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kasia Wójcik_64,Brak/błąd odbicia końca pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Michał Nowak_54,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Ola Kowalczyk_48,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Dąbrowski_20,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Dąbrowski_20,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Dąbrowski_20,Brak/błąd odbicia końca pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Dąbrowski_20,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_60,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wiśniewski_9,Brak/błąd odbicia początku pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Dąbrowski_31,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Dąbrowski_4,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Marek Kowalski_54,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Marek Dąbrowski_87,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Marek Zając_63,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Kowalski_82,Brak/błąd odbicia przerwy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Kowalski_82,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Michał Wójcik_33,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Dąbrowski_70,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Szymański_7,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Ola Zając_99,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Kowalski_68,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Kowalski_94,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Wójcik_28,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Kowalski_11,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Dąbrowski_20,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Zając_17,Brak/błąd odbicia przerwy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Michał Lewandowski_42,Brak/błąd odbicia aktywności,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Ola Lewandowski_51,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Marek Lewandowski_63,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Wójcik_23,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Anna Wiśniewski_91,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Kowalczyk_67,Błąd odbicia na zbiorze,Etap 1,2026-05-04,Błędy 04.05.2026.xlsx
Julia Dąbrowski_6,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Julia Szymański_3,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Michał Szymański_78,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Michał Zając_39,Brak odbicia taga,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Nowak_20,Brak odbicia taga,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Anna Nowak_43,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_54,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Ola Kamiński_48,Brak/błąd odbicia końca pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Zając_43,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Wiśniewski_68,Brak/błąd odbicia przerwy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Wiśniewski_68,Brak/błąd odbicia początku pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalczyk_97,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kasia Szymański_61,Brak odbicia aktywności na koniec pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Wiśniewski_98,Brak/błąd odbicia przerwy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Wiśniewski_98,Brak/błąd odbicia końca pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kasia Lewandowski_16,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Michał Wójcik_24,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Marek Kowalczyk_75,Brak/błąd odbicia początku pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Lewandowski_47,Brak/błąd odbicia początku pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Lewandowski_47,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Marek Kowalczyk_45,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Wójcik_77,Brak odbicia aktywności na koniec pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalski_37,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Szymański_2,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kowalczyk_5,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kowalczyk_5,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_42,Brak/błąd odbicia początku pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_42,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Wiśniewski_34,Błąd odbicia na zbiorze,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Julia Kowalski_15,Brak/błąd odbicia przerwy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Julia Kowalski_15,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Julia Szymański_6,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Ola Szymański_12,Brak/błąd odbicia początku pracy,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Ola Szymański_12,Brak/błąd odbicia aktywności,Etap 2,2026-05-04,Błędy 04.05.2026.xlsx
Ola Kowalski_60,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Wiśniewski_17,Błąd odbicia na zbiorze,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Ola Szymański_24,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_46,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_46,Błąd odbicia na zbiorze,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_46,Brak/błąd odbicia końca pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_46,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_82,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Anna Dąbrowski_64,Błąd odbicia na zbiorze,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Julia Kamiński_90,Błąd odbicia na zbiorze,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Marek Szymański_54,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Zając_7,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Nowak_55,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Kowalski_28,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Ola Wójcik_63,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_69,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_69,Brak/błąd odbicia przerwy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_69,Brak/błąd odbicia końca pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_69,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Wiśniewski_50,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Michał Wiśniewski_96,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalski_22,Błąd odbicia na zbiorze,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalski_22,Brak/błąd odbicia końca pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Nowak_47,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Julia Wójcik_51,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kamiński_56,Brak/błąd odbicia początku pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kamiński_56,Brak/błąd odbicia aktywności,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Szymański_65,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Julia Lewandowski_39,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Dąbrowski_82,Błąd odbicia na zbiorze,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Marek Lewandowski_90,Brak odbicia aktywności na koniec pracy,Etap 3,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wójcik_72,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Anna Dąbrowski_43,Brak/błąd odbicia aktywności,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Szymański_65,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Lewandowski_2,Brak/błąd odbicia aktywności,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Michał Lewandowski_3,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kamiński_29,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Michał Szymański_18,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Szymański_38,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Kamiński_43,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Wójcik_17,Brak/błąd odbicia aktywności,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Wiśniewski_94,Brak/błąd odbicia początku pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Wiśniewski_94,Brak/błąd odbicia aktywności,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Anna Nowak_22,Brak/błąd odbicia początku pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Michał Kamiński_78,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalczyk_94,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Lewandowski_35,Brak/błąd odbicia początku pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Lewandowski_35,Brak/błąd odbicia aktywności,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Zając_88,Brak/błąd odbicia początku pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Wiśniewski_19,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Dąbrowski_38,Brak/błąd odbicia aktywności,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Kamiński_94,Brak/błąd odbicia przerwy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Nowak_70,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Wójcik_59,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Nowak_2,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Michał Zając_15,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Julia Zając_12,Brak odbicia aktywności na koniec pracy,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wójcik_30,Błąd odbicia na zbiorze,Etap 4,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalczyk_28,Brak/błąd odbicia przerwy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Anna Kowalczyk_28,Brak/błąd odbicia początku pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Kowalski_14,Brak/błąd odbicia przerwy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Lewandowski_74,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Anna Wójcik_28,Brak/błąd odbicia początku pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Anna Wójcik_28,Brak/błąd odbicia końca pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Wiśniewski_68,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wójcik_78,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Kamiński_19,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Ola Kowalski_27,Brak/błąd odbicia przerwy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Julia Lewandowski_63,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kowalski_62,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Anna Wiśniewski_49,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Kowalczyk_32,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_79,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_79,Brak/błąd odbicia przerwy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_79,Brak/błąd odbicia końca pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Lewandowski_79,Brak/błąd odbicia aktywności,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Michał Dąbrowski_39,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Julia Dąbrowski_36,Brak/błąd odbicia przerwy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Dąbrowski_2,Brak/błąd odbicia końca pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Anna Nowak_85,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Szymański_5,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Wójcik_79,Brak/błąd odbicia aktywności,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Wójcik_41,Brak/błąd odbicia aktywności,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Marek Kowalski_66,Brak odbicia aktywności na koniec pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Dąbrowski_43,Brak/błąd odbicia początku pracy,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wiśniewski_66,Brak/błąd odbicia aktywności,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Marek Nowak_6,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Anna Szymański_1,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wójcik_45,Błąd odbicia na zbiorze,Etap 5,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Szymański_14,Brak/błąd odbicia końca pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Wójcik_53,Brak/błąd odbicia początku pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Anna Nowak_31,Błąd odbicia na zbiorze,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Zofia Szymański_43,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wójcik_33,Brak odbicia aktywności na koniec pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Kowalski_62,Błąd odbicia na aktywności bez rzędów,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Bartek Szymański_10,Brak/błąd odbicia przerwy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Wójcik_11,Brak odbicia aktywności na koniec pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Wójcik_11,Brak/błąd odbicia przerwy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Wójcik_11,Brak/błąd odbicia końca pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Wójcik_11,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Szymański_83,Brak/błąd odbicia przerwy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Tomek Szymański_50,Błąd odbicia na zbiorze,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Lewandowski_29,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Kowalski_41,Brak/błąd odbicia początku pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Ewa Kowalski_41,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Marek Wiśniewski_90,Brak/błąd odbicia końca pracy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Julia Dąbrowski_60,Brak/błąd odbicia przerwy,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Julia Dąbrowski_60,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Zając_62,Błąd odbicia na zbiorze,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Zając_62,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Kasia Szymański_7,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Marek Zając_27,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Michał Wiśniewski_69,Błąd odbicia na zbiorze,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Kamil Szymański_44,Brak/błąd odbicia aktywności,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Piotr Dąbrowski_29,Błąd odbicia na aktywności bez rzędów,Etap 6,2026-05-04,Błędy 04.05.2026.xlsx
Julia Kamiński_48,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Nowak_16,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Marek Kowalski_18,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Michał Nowak_54,Brak/błąd odbicia końca pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Zofia Nowak_31,Brak/błąd odbicia końca pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Michał Dąbrowski_60,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Nowak_28,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Dąbrowski_4,Brak/błąd odbicia początku pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Piotr Nowak_20,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Piotr Lewandowski_77,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Zofia Dąbrowski_70,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Zofia Szymański_7,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Piotr Zając_29,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Tomek Kowalski_68,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Julia Dąbrowski_6,Brak/błąd odbicia aktywności,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Marek Wiśniewski_18,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Ewa Lewandowski_56,Brak odbicia taga,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Ewa Lewandowski_56,Brak/błąd odbicia początku pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Lewandowski_82,Brak/błąd odbicia początku pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Marek Zając_84,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Michał Kowalski_63,Brak/błąd odbicia aktywności,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Kasia Szymański_52,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Marek Lewandowski_63,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Ewa Wójcik_23,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Anna Nowak_61,Brak odbicia aktywności na koniec pracy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Anna Wiśniewski_91,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Piotr Szymański_95,Błąd odbicia na zbiorze,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Marek Zając_63,Brak/błąd odbicia przerwy,Etap 1,2026-05-05,Błędy 05.05.2026.xlsx
Julia Dąbrowski_6,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Anna Kamiński_67,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Marek Lewandowski_54,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Julia Dąbrowski_3,Brak odbicia taga,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Kamil Nowak_20,Brak odbicia taga,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Anna Nowak_43,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Anna Nowak_43,Brak/błąd odbicia przerwy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Julia Zając_15,Brak odbicia aktywności na koniec pracy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Michał Dąbrowski_54,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Kamil Wiśniewski_68,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Kamil Wójcik_59,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Kamiński_88,Brak/błąd odbicia przerwy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Kamiński_88,Brak/błąd odbicia początku pracy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Bartek Kamiński_88,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Anna Kowalczyk_97,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Ewa Kowalczyk_11,Brak/błąd odbicia początku pracy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Kasia Lewandowski_16,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Ewa Zając_53,Brak/błąd odbicia początku pracy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Piotr Szymański_2,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Kamil Kowalczyk_5,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Kamil Szymański_89,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Zofia Wiśniewski_34,Błąd odbicia na zbiorze,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Zofia Wiśniewski_34,Brak/błąd odbicia przerwy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Michał Kowalski_72,Brak odbicia aktywności na koniec pracy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Michał Kowalski_72,Brak/błąd odbicia końca pracy,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Michał Kowalski_72,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
Ewa Zając_56,Brak/błąd odbicia aktywności,Etap 2,2026-05-05,Błędy 05.05.2026.xlsx
